"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","location","us_states"
"So when #NIH Fauci testifies at @HouseCommerce #SubOversight March 8, any bets he says universal #flu vaccine could… https://t.co/E03zDN2pXo",FALSE,0,NA,"3/2/2018 15:33",TRUE,NA,9.7e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DonnaYoungDC",0,FALSE,FALSE,-120.7401385,47.7510741,"Washington",NA
"RT @CDCFlu: #Flu and the common cold are both respiratory illnesses, but they are caused by different viruses. Find out more about the diff…",FALSE,0,NA,"3/2/2018 15:28",FALSE,NA,9.7e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MVP_Pediatric",103,TRUE,FALSE,-118.2436849,34.0522342,"Los Angeles, CA","California"
"RT @nycHealthy: 11 @Walgreens locations in NYC are offering FREE #flu shots to NYers without health insurance. Details/locations: https://t…",FALSE,0,NA,"3/2/2018 15:27",FALSE,NA,9.7e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","marisa_raphael",4,TRUE,FALSE,-74.0059728,40.7127753,"New York, NY","New York"
"Its #EmployeeAppreciation day and what better way to say thank you than protecting your space from the #flu virus?… https://t.co/rmzLSfojXV",FALSE,3,NA,"3/2/2018 15:26",TRUE,NA,9.7e+17,NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","famfightflu",1,FALSE,FALSE,-77.0909809,38.8816208,"Arlington, VA","Virginia"
"Sadly, the #flu season is hitting #seniors hard, as evidenced by occupancy challenges in the senior housing industr… https://t.co/z2C1ZhRUJn",FALSE,0,NA,"3/2/2018 15:25",TRUE,NA,9.7e+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","ElizWhitman",0,FALSE,FALSE,-77.0368707,38.9071923,"Washington, DC",NA
"Brain might suffer from the #flu along with the rest of the body, #animalresearch with mice finds. #influenza… https://t.co/4MnFzIHWkR",FALSE,0,NA,"3/2/2018 15:25",TRUE,NA,9.7e+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PABiomed",1,FALSE,FALSE,-76.9199742,40.2398118,"Camp Hill, PA","Pennsylvania"
"Studies have shown that #PlasmaAir can reduce up to 86.6% of the airborne influenza virus in just one hour. Protect… https://t.co/yprlIVZUi2",FALSE,0,NA,"3/2/2018 15:25",TRUE,NA,9.7e+17,NA,"<a href=""http://pardot.com"" rel=""nofollow"">Pardot</a>","PlasmaAir",0,FALSE,FALSE,-73.5387341,41.0534302,"Stamford, CT",NA
"RT @CDCFlu: #FluFact: Did you know you can get #flu more than once a season? More than one flu virus is circulating, which is why flu vacci…",FALSE,0,NA,"3/2/2018 15:23",FALSE,NA,9.7e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MVP_Pediatric",135,TRUE,FALSE,-118.2436849,34.0522342,"Los Angeles, CA",NA
"Is it just a cold, the #flu, tonsilitis or maybe #sinusitis? Learn the differences and treatments.… https://t.co/3Uw5eLQ6mu",FALSE,1,NA,"3/2/2018 15:20",TRUE,NA,9.7e+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","BayCare",1,FALSE,FALSE,-82.5436722,27.763383,"Tampa Bay area, FL",NA
"RT @ACCmediacenter: During a year when the #flu is particularly tough, news like this is welcomed: #influenza vaccination may be life-savin…",FALSE,0,NA,"3/2/2018 15:12",FALSE,NA,9.7e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CAGS_ACCG",3,TRUE,FALSE,-106.346771,56.130366,"Canada",NA
"RT @CDCFlu: #Flu and the common cold are both respiratory illnesses, but they are caused by different viruses. Find out more about the diff…",FALSE,0,NA,"3/2/2018 15:08",FALSE,NA,9.7e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BlueRockFire",103,TRUE,FALSE,-76.3541274,39.9978764,"Millersville, PA",NA
"RT @CDCFlu: #Flu and the common cold are both respiratory illnesses, but they are caused by different viruses. Find out more about the diff…",FALSE,0,NA,"3/2/2018 15:07",FALSE,NA,9.7e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NJdoc",103,TRUE,FALSE,-74.0059728,40.7127753,"New York City","New York"
"RT @CDCgov: Flu Fact: Did you know you can get flu more than once a season? Multiple flu viruses are circulating, which is why #flu vaccina…",FALSE,0,NA,"3/2/2018 15:07",FALSE,NA,9.7e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SWGAPubHealth",189,TRUE,FALSE,43.356892,42.315407,"Southwest Georgia",NA
"RT @CDCgov: Flu Fact: Did you know you can get flu more than once a season? Multiple flu viruses are circulating, which is why #flu vaccina…",FALSE,0,NA,"3/2/2018 15:07",FALSE,NA,9.7e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NJdoc",189,TRUE,FALSE,-74.0059728,40.7127753,"New York City",NA
"RT @Medscape: The #flu epidemic has put Otitis Media in the spotlight. https://t.co/9RIgnXFwnI #ClinicalTrends https://t.co/41KjXEUKVJ",FALSE,0,NA,"3/2/2018 15:07",FALSE,NA,9.7e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NJdoc",36,TRUE,FALSE,-74.0059728,40.7127753,"New York City",NA
"RT @CDCgov: Flu Fact: Did you know you can get flu more than once a season? Multiple flu viruses are circulating, which is why #flu vaccina…",FALSE,0,NA,"3/2/2018 15:05",FALSE,NA,9.7e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ThePhantom_____",189,TRUE,FALSE,-95.712891,37.09024,"The States",NA
"RT @CDCFlu: #FluFact: Did you know you can get #flu more than once a season? More than one flu virus is circulating, which is why flu vacci…",FALSE,0,NA,"3/2/2018 15:05",FALSE,NA,9.7e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ThePhantom_____",135,TRUE,FALSE,-95.712891,37.09024,"The States",NA
